course_id,is_paid,price,num_subscribers,num_reviews,num_lectures,level,content_duration,subject,year_p,month_p,date_p,is_success
549094,True,20,2335,13,18,All Levels,1.0,Web Development,2015,9,20,1
59014,False,0,161029,279,27,Beginner Level,3.5,Web Development,2013,6,9,1
45941,True,150,2051,99,76,All Levels,13.0,Web Development,2013,3,15,1
851868,True,200,1069,12,61,Beginner Level,4.5,Web Development,2016,7,25,0
814206,True,50,1439,10,77,Beginner Level,13.0,Web Development,2016,4,6,0
590406,True,20,1948,72,45,Intermediate Level,5.0,Web Development,2015,8,24,1
680180,True,40,841,99,29,All Levels,3.5,Web Development,2015,12,1,0
899492,True,20,937,4,10,All Levels,1.0,Web Development,2016,7,18,0
1056848,True,95,583,7,35,Beginner Level,3.5,Web Development,2017,1,23,0
846412,True,50,577,97,101,All Levels,9.5,Web Development,2016,5,11,0
336938,False,0,9364,311,10,Beginner Level,0.53,Web Development,2015,3,4,1
375136,False,0,5052,92,23,All Levels,1.5,Web Development,2014,12,28,1
602218,True,95,694,39,39,Expert Level,4.0,Web Development,2015,9,4,0
1022682,True,45,511,12,7,All Levels,0.55,Web Development,2016,11,28,0
968304,True,40,937,2,6,All Levels,0.63,Web Development,2016,9,27,0
180547,True,50,1611,24,20,All Levels,3.5,Web Development,2014,3,11,1
1178762,True,200,103,11,72,All Levels,5.5,Web Development,2017,6,30,0
641236,True,40,670,33,37,Beginner Level,4.5,Web Development,2016,2,4,0
130168,True,100,1606,28,73,Beginner Level,9.0,Web Development,2013,12,13,1
1002210,True,200,260,22,64,Beginner Level,11.0,Web Development,2016,11,11,0
1076424,True,50,122,10,116,All Levels,10.5,Web Development,2017,2,16,0
968278,True,35,877,6,7,All Levels,0.53,Web Development,2016,9,27,0
50528,True,200,1215,58,33,All Levels,2.5,Web Development,2013,5,29,0
1075808,True,45,3323,90,7,Beginner Level,0.63,Web Development,2017,1,17,1
560996,True,100,11892,50,28,All Levels,2.5,Web Development,2015,9,12,1
654680,True,75,15106,31,16,All Levels,1.5,Web Development,2015,10,29,1
975906,True,95,975,141,18,All Levels,3.5,Web Development,2016,12,8,0
951060,True,75,5263,29,29,Beginner Level,2.0,Web Development,2016,9,12,1
1142202,True,195,596,32,84,All Levels,8.0,Web Development,2017,5,1,0
159760,True,95,7517,89,47,All Levels,4.5,Web Development,2014,4,21,1
30243,True,75,21653,138,35,All Levels,7.0,Web Development,2013,1,7,1
566910,True,20,9028,87,12,Beginner Level,1.5,Web Development,2015,7,28,1
783158,True,40,7375,52,17,Beginner Level,1.5,Web Development,2016,3,7,1
554384,True,95,5177,318,70,All Levels,13.5,Web Development,2015,9,21,1
1027812,True,20,6548,44,38,All Levels,4.0,Web Development,2016,12,1,1
607048,True,80,28125,115,21,Beginner Level,2.0,Web Development,2015,9,25,1
704732,True,20,9349,206,69,All Levels,4.0,Web Development,2016,3,11,1
574876,True,100,14260,44,43,Beginner Level,3.0,Web Development,2015,9,25,1
803378,True,150,7720,58,17,Beginner Level,1.5,Web Development,2016,3,29,1
715516,True,120,2142,536,71,All Levels,12.0,Web Development,2016,1,24,1
101864,True,200,12873,106,38,Beginner Level,2.5,Web Development,2013,11,11,1
682484,True,75,12882,95,20,Beginner Level,1.5,Web Development,2015,11,27,1
657734,True,195,12368,89,26,All Levels,3.5,Web Development,2015,11,13,1
797038,True,170,8625,94,73,Beginner Level,5.0,Web Development,2016,4,23,1
1099956,True,150,2641,28,15,All Levels,0.65,Web Development,2017,2,24,1
1211800,True,20,1052,14,47,All Levels,8.0,Web Development,2017,5,17,0
958750,True,75,13920,64,28,Beginner Level,2.0,Web Development,2016,9,19,1
515188,True,20,7416,65,14,Beginner Level,0.65,Web Development,2015,5,31,1
1172740,True,90,1822,4,25,All Levels,2.0,Web Development,2017,6,5,1
846832,True,50,1010,154,25,All Levels,6.0,Web Development,2016,5,12,0
943306,True,110,1425,36,34,All Levels,5.5,Web Development,2016,9,12,0
11153,True,50,7014,95,62,All Levels,4.5,Web Development,2011,11,29,1
147908,True,75,7785,416,33,Beginner Level,4.5,Web Development,2014,1,16,1
688092,True,50,4407,17,29,All Levels,2.5,Web Development,2015,12,4,1
1047968,True,145,602,93,214,All Levels,15.5,Web Development,2016,12,28,0
585496,True,100,1712,438,49,All Levels,5.5,Web Development,2016,2,8,1
911712,True,20,1894,40,35,All Levels,1.5,Web Development,2016,7,28,1
803074,True,20,3258,32,16,Beginner Level,2.0,Web Development,2016,5,16,1
200742,True,20,7449,111,13,Intermediate Level,1.0,Web Development,2014,4,19,1
1072248,True,85,538,13,113,All Levels,18.5,Web Development,2017,4,27,0
143028,True,50,1271,136,110,Beginner Level,7.5,Web Development,2014,1,9,0
173888,True,115,1407,137,69,All Levels,7.0,Web Development,2015,9,7,0
361620,True,200,2311,8,44,All Levels,1.5,Web Development,2014,12,4,1
418386,True,45,1002,178,174,All Levels,16.5,Web Development,2016,9,19,0
212398,True,55,2565,32,41,Expert Level,3.0,Web Development,2014,8,28,1
1097778,True,30,210,19,41,All Levels,5.0,Web Development,2017,2,9,0
653852,True,55,1186,14,9,Beginner Level,0.67,Web Development,2015,11,13,0
598516,True,20,1421,17,36,All Levels,4.0,Web Development,2015,11,10,0
900794,True,20,958,14,17,Beginner Level,1.0,Web Development,2016,7,11,0
564546,True,50,1550,25,27,Beginner Level,1.5,Web Development,2015,7,26,1
516064,True,25,1309,60,14,Intermediate Level,1.5,Web Development,2015,6,1,0
1024844,True,145,251,32,25,All Levels,3.5,Web Development,2016,11,30,0
631754,True,40,723,130,37,All Levels,6.5,Web Development,2015,11,11,0
142666,False,0,11026,228,13,Intermediate Level,1.0,Web Development,2014,6,9,1
440006,True,20,1318,81,55,All Levels,7.0,Web Development,2015,3,22,0
857270,False,0,3894,91,29,Beginner Level,2.0,Web Development,2016,5,26,1
370752,False,0,12293,235,18,All Levels,3.0,Web Development,2015,1,14,1
651990,True,20,1447,35,7,Beginner Level,0.67,Web Development,2015,11,6,0
923146,True,100,487,31,52,Beginner Level,6.0,Web Development,2016,8,8,0
295843,False,0,9110,411,22,All Levels,2.5,Web Development,2014,9,12,1
1170690,False,0,1519,28,20,Intermediate Level,1.0,Web Development,2017,5,15,1
603408,True,20,948,48,8,All Levels,0.6,Web Development,2015,9,14,0
578900,True,75,2023,8,25,All Levels,2.0,Web Development,2015,8,13,1
997916,True,140,1858,110,52,All Levels,2.5,Web Development,2016,12,3,1
856526,True,40,2244,365,168,All Levels,10.0,Web Development,2016,6,2,1
993146,True,95,3619,93,19,Intermediate Level,1.0,Web Development,2016,10,26,1
63612,True,200,22999,602,18,Beginner Level,1.0,Web Development,2013,7,4,1
745468,True,95,2743,589,61,All Levels,14.5,Web Development,2016,2,1,1
986406,True,150,1229,139,108,All Levels,7.5,Web Development,2016,11,8,0
593544,True,100,3701,508,125,All Levels,10.5,Web Development,2015,8,28,1
1128560,True,105,710,137,49,Beginner Level,3.5,Web Development,2017,4,17,0
242574,True,20,6588,721,36,All Levels,2.0,Web Development,2014,6,17,1
1109736,True,200,7331,55,18,Beginner Level,1.5,Web Development,2017,2,13,1
982860,True,95,4463,59,36,Intermediate Level,5.5,Web Development,2016,10,13,1
859936,True,150,1873,360,79,Beginner Level,7.5,Web Development,2016,7,12,1
532008,True,95,1388,11,58,All Levels,7.0,Web Development,2015,9,29,0
783746,True,20,1292,2,12,All Levels,2.0,Web Development,2016,3,10,0
595818,True,50,1147,19,19,All Levels,2.5,Web Development,2016,12,7,0
774910,True,200,1109,13,24,All Levels,2.5,Web Development,2016,5,3,0
447136,True,20,2002,41,31,All Levels,0.67,Web Development,2015,4,21,1
525034,True,75,876,48,29,All Levels,3.0,Web Development,2015,6,11,0
769314,True,20,1186,12,7,All Levels,0.57,Web Development,2016,2,21,0
574082,True,75,973,50,46,All Levels,4.5,Web Development,2015,8,9,0
770526,True,40,379,58,45,All Levels,2.0,Web Development,2016,6,10,0
510784,True,20,2177,13,43,All Levels,4.0,Web Development,2015,7,13,1
551702,True,20,1063,72,84,All Levels,5.5,Web Development,2015,7,20,0
311638,True,35,1309,74,43,All Levels,5.0,Web Development,2015,3,13,0
631128,True,110,7489,941,173,All Levels,16.0,Web Development,2015,11,8,1
246154,True,100,9103,1724,58,All Levels,9.0,Web Development,2014,9,22,1
967058,True,195,3169,527,38,All Levels,3.5,Web Development,2016,9,26,1
548278,True,200,7501,1213,384,All Levels,76.5,Web Development,2015,11,9,1
1004134,True,150,1967,372,60,Intermediate Level,9.0,Web Development,2016,11,15,1
1025026,True,195,28694,688,77,Beginner Level,11.5,Web Development,2016,12,11,1
1251786,True,70,909,16,13,Intermediate Level,1.5,Web Development,2017,6,23,0
687466,True,75,4820,983,53,All Levels,11.5,Web Development,2015,12,16,1
369662,True,150,24575,525,98,All Levels,19.5,Web Development,2015,8,26,1
318638,True,60,9109,620,50,All Levels,9.0,Web Development,2014,10,16,1
231176,True,50,18818,407,80,All Levels,11.0,Web Development,2014,6,3,1
1115348,True,195,1121,174,62,Intermediate Level,5.0,Web Development,2017,5,8,0
34882,True,20,14551,169,14,All Levels,1.5,Web Development,2013,1,31,1
537008,True,100,5800,185,32,Beginner Level,3.5,Web Development,2015,7,20,1
806020,True,20,4867,128,12,Beginner Level,1.0,Web Development,2016,3,30,1
1253650,True,25,1006,4,8,Beginner Level,2.0,Web Development,2017,6,22,0
1023070,True,80,4616,20,19,All Levels,2.0,Web Development,2016,12,6,1
778226,True,100,8968,35,25,Beginner Level,2.0,Web Development,2016,3,3,1
1217948,True,200,7062,72,172,Beginner Level,11.0,Web Development,2017,5,28,1
1027276,True,90,3073,27,13,Beginner Level,1.5,Web Development,2017,1,18,1
531360,True,175,2706,179,103,All Levels,13.0,Web Development,2015,8,14,1
958132,True,50,1702,49,78,All Levels,7.0,Web Development,2016,9,19,1
368340,True,120,3420,489,102,Beginner Level,14.5,Web Development,2015,3,4,1
584786,True,95,7130,39,24,All Levels,2.0,Web Development,2015,8,18,1
584522,True,195,918,8,39,Beginner Level,2.5,Web Development,2015,11,11,0
56259,True,25,1520,21,52,All Levels,10.5,Web Development,2013,7,28,1
402508,True,50,461,67,46,All Levels,3.5,Web Development,2015,2,25,0
1013380,True,30,116,12,7,Beginner Level,1.0,Web Development,2016,11,21,0
961996,True,40,207,32,32,Intermediate Level,5.0,Web Development,2016,9,22,0
551962,True,35,333,15,14,Beginner Level,1.0,Web Development,2015,7,14,0
520870,True,40,305,40,9,Beginner Level,2.0,Web Development,2015,6,5,0
592352,True,20,644,42,28,All Levels,1.5,Web Development,2015,9,2,0
676554,True,50,415,67,53,All Levels,7.0,Web Development,2015,11,23,0
19422,True,35,926,102,37,All Levels,2.5,Web Development,2012,6,14,0
994362,False,0,3118,8,33,All Levels,1.5,Web Development,2016,12,20,1
593128,False,0,4290,150,15,Beginner Level,0.62,Web Development,2015,8,26,1
1053406,True,20,959,51,74,Intermediate Level,3.0,Web Development,2017,1,12,0
580466,True,195,55332,1225,144,All Levels,20.0,Web Development,2015,9,22,1
857162,True,60,2273,384,91,All Levels,16.5,Web Development,2016,5,24,1
1107524,True,195,17784,260,61,All Levels,12.5,Web Development,2017,2,13,1
653846,True,195,25799,382,42,Intermediate Level,4.5,Web Development,2016,1,3,1
1090788,True,40,2865,95,32,Beginner Level,4.0,Web Development,2017,1,27,1
1210652,True,200,346,28,74,Beginner Level,8.5,Web Development,2017,6,21,0
306556,True,90,4957,634,60,All Levels,5.5,Web Development,2014,10,27,1
420652,True,75,4128,434,61,All Levels,6.0,Web Development,2015,2,21,1
866460,True,195,29348,780,66,Beginner Level,3.0,Web Development,2016,11,29,1
949282,True,195,32696,526,67,Beginner Level,10.0,Web Development,2016,10,7,1
994740,True,30,3503,123,41,Beginner Level,4.0,Web Development,2016,10,27,1
926206,True,195,2354,16,45,All Levels,4.0,Web Development,2016,8,12,1
1075662,True,30,586,54,56,All Levels,5.0,Web Development,2017,2,13,0
606756,True,50,1949,149,102,All Levels,15.5,Web Development,2015,9,15,1
1013314,True,100,1825,17,58,All Levels,3.5,Web Development,2016,11,18,1
859422,True,40,2296,28,14,All Levels,1.5,Web Development,2016,6,16,1
1035923,True,30,550,97,70,All Levels,9.0,Web Development,2016,12,14,0
1035940,True,120,578,25,36,Intermediate Level,4.5,Web Development,2017,1,11,0
30911,True,50,7706,62,45,All Levels,5.0,Web Development,2012,11,30,1
1063722,True,50,1339,21,18,Beginner Level,2.0,Web Development,2017,1,18,0
125806,True,20,6760,84,27,All Levels,3.0,Web Development,2013,11,26,1
1101204,True,85,1096,8,7,Beginner Level,0.63,Web Development,2017,2,9,0
76052,True,50,7407,172,147,All Levels,20.0,Web Development,2014,3,4,1
886614,True,110,5811,850,114,Intermediate Level,6.0,Web Development,2016,7,12,1
1241254,True,145,2145,166,136,All Levels,8.0,Web Development,2017,6,19,1
822444,True,200,11832,1883,191,All Levels,31.5,Web Development,2017,2,24,1
904462,True,50,5279,1375,123,All Levels,14.5,Web Development,2016,10,27,1
1144726,True,190,5332,828,160,Intermediate Level,10.5,Web Development,2017,3,27,1
970600,True,110,5151,737,115,Intermediate Level,12.5,Web Development,2016,11,6,1
756150,True,190,73783,19649,329,All Levels,22.0,Web Development,2016,2,11,1
80940,True,145,51257,1955,77,Beginner Level,8.0,Web Development,2013,9,25,1
405282,True,200,28880,4316,286,All Levels,30.5,Web Development,2015,2,14,1
383204,True,100,17334,676,96,All Levels,17.0,Web Development,2015,2,23,1
519442,True,195,33677,3809,283,All Levels,31.5,Web Development,2015,10,23,1
714724,True,30,19210,3137,44,All Levels,3.0,Web Development,2016,8,29,1
791414,True,55,2215,223,74,Beginner Level,5.0,Web Development,2016,4,13,1
661774,True,50,1322,171,37,All Levels,3.5,Web Development,2016,3,11,0
597256,True,35,3485,22,19,All Levels,2.0,Web Development,2015,9,15,1
380582,True,95,2185,283,45,All Levels,3.5,Web Development,2015,7,20,1
572268,True,50,2494,303,40,Intermediate Level,4.5,Web Development,2016,3,9,1
704582,True,45,2091,86,29,Beginner Level,2.5,Web Development,2016,2,18,1
981600,True,30,1777,35,48,Beginner Level,6.5,Web Development,2017,1,20,1
537282,True,45,2573,103,46,All Levels,5.5,Web Development,2015,10,19,1
1204590,True,150,228,9,72,Intermediate Level,6.5,Web Development,2017,7,3,0
128946,False,0,59639,2692,24,All Levels,4.5,Web Development,2013,12,9,1
895040,True,50,1705,26,17,Intermediate Level,2.0,Web Development,2016,7,4,1
955194,True,40,1950,33,16,Beginner Level,1.0,Web Development,2016,9,18,1
1000574,True,150,10945,1286,129,All Levels,13.5,Web Development,2016,11,15,1
1200530,True,50,2606,241,77,Beginner Level,8.0,Web Development,2017,5,16,1
995016,True,190,17671,4675,329,All Levels,18.0,Web Development,2016,11,8,1
1208638,True,160,2273,288,142,Beginner Level,8.0,Web Development,2017,5,9,1
851712,True,195,27801,4340,113,All Levels,17.5,Web Development,2016,10,14,1
833442,True,150,17297,3166,111,All Levels,8.5,Web Development,2016,5,2,1
719002,True,150,40070,8341,194,All Levels,9.5,Web Development,2016,3,3,1
832862,True,140,6527,1384,111,All Levels,9.0,Web Development,2016,5,23,1
625204,True,200,121584,27445,342,All Levels,43.0,Web Development,2015,11,2,1
164554,True,75,17802,2144,113,All Levels,10.0,Web Development,2014,3,24,1
764164,True,200,114512,22412,304,All Levels,30.5,Web Development,2016,3,8,1
446134,True,200,33788,4434,246,All Levels,32.5,Web Development,2015,8,20,1
701634,False,0,21245,914,9,Beginner Level,1.0,Web Development,2016,1,11,1
866696,False,0,7905,561,5,All Levels,0.68,Web Development,2016,6,8,1
720356,True,195,869,99,38,All Levels,5.0,Web Development,2016,4,24,0
1107986,True,125,293,30,31,Beginner Level,3.5,Web Development,2017,2,23,0
772618,False,0,36322,2618,32,All Levels,4.5,Web Development,2016,3,1,1
542254,True,100,2760,76,26,All Levels,3.5,Web Development,2015,7,13,1
928040,True,145,522,50,48,All Levels,5.5,Web Development,2016,8,11,0
369132,True,145,1628,162,129,All Levels,18.5,Web Development,2015,1,13,1
777654,False,0,12336,271,26,Intermediate Level,3.5,Web Development,2016,4,4,1
1161118,False,0,6437,313,22,Beginner Level,1.5,Web Development,2017,4,14,1
267286,True,35,2797,59,10,Beginner Level,1.0,Web Development,2014,8,27,1
1093608,True,200,333,22,353,All Levels,42.0,Web Development,2017,5,1,0
289230,True,175,59361,11580,55,All Levels,7.0,Web Development,2014,9,24,1
364426,True,175,79612,16976,85,All Levels,11.5,Web Development,2015,3,12,1
1039062,True,75,8964,1893,56,All Levels,5.5,Web Development,2017,1,3,1
437398,True,195,43977,7106,77,All Levels,12.0,Web Development,2015,3,24,1
861624,True,80,13010,2709,68,Beginner Level,6.5,Web Development,2016,7,12,1
461160,True,195,58208,11123,98,All Levels,13.0,Web Development,2015,8,31,1
947098,True,110,9132,1560,137,All Levels,7.0,Web Development,2016,9,12,1
781532,True,140,21998,3326,119,Intermediate Level,12.0,Web Development,2016,3,12,1
705264,True,180,50815,15117,150,All Levels,26.5,Web Development,2015,12,28,1
1145430,True,120,4138,307,107,Intermediate Level,6.0,Web Development,2017,3,28,1
806922,True,190,20652,6357,138,All Levels,7.5,Web Development,2016,5,16,1
1109926,True,150,6412,987,114,Intermediate Level,13.0,Web Development,2017,2,14,1
1134456,False,0,2464,17,9,All Levels,0.73,Web Development,2017,3,7,1
552598,False,0,6474,86,15,All Levels,1.0,Web Development,2015,7,15,1
56585,True,20,2388,139,12,Beginner Level,1.0,Web Development,2013,5,29,1
674040,True,195,1494,23,62,All Levels,7.5,Web Development,2015,11,29,0
19260,True,20,1463,56,24,All Levels,1.0,Web Development,2012,6,18,0
944156,True,30,1057,22,12,Beginner Level,0.62,Web Development,2016,8,29,0
742712,True,35,1049,22,47,Beginner Level,3.5,Web Development,2016,1,27,0
1193538,True,175,109,17,69,All Levels,9.5,Web Development,2017,6,2,0
228934,True,95,2073,24,16,All Levels,2.0,Web Development,2015,2,25,1
65355,True,50,1116,62,51,All Levels,7.5,Web Development,2013,9,3,0
814848,True,50,1125,10,45,Beginner Level,3.5,Web Development,2016,4,7,0
1021594,True,40,802,6,9,All Levels,0.63,Web Development,2016,11,25,0
548068,False,0,4409,71,100,All Levels,5.0,Web Development,2016,12,20,1
738552,True,20,686,19,21,All Levels,3.0,Web Development,2016,1,25,0
128384,True,30,1154,89,9,Intermediate Level,3.0,Web Development,2013,12,10,0
610202,True,120,885,3,13,All Levels,1.5,Web Development,2015,9,13,0
856968,False,0,2437,137,10,Beginner Level,0.57,Web Development,2016,6,7,1
352774,True,85,716,59,34,All Levels,2.0,Web Development,2014,11,21,0
130694,True,20,1867,19,8,All Levels,0.62,Web Development,2013,12,8,1
1179104,True,200,91,5,53,Expert Level,6.5,Web Development,2017,4,18,0
425084,True,60,586,65,98,All Levels,5.5,Web Development,2015,3,23,0
1016650,True,40,601,4,6,All Levels,0.58,Web Development,2016,11,27,0
1152012,True,35,81,14,33,Beginner Level,1.0,Web Development,2017,5,2,0
673196,True,145,1018,28,48,Beginner Level,4.5,Web Development,2016,8,2,0
519952,True,200,1448,173,48,All Levels,7.5,Web Development,2015,6,16,0
846156,True,200,1296,22,72,Beginner Level,5.5,Web Development,2016,5,17,0
599504,True,120,1299,56,71,Intermediate Level,14.0,Web Development,2016,8,11,0
710486,True,20,1769,49,7,All Levels,0.58,Web Development,2015,12,30,1
766592,False,0,20073,615,28,All Levels,1.5,Web Development,2016,2,29,1
859446,True,35,601,126,64,All Levels,5.5,Web Development,2016,7,11,0
450068,True,20,2281,32,21,Intermediate Level,1.5,Web Development,2015,4,2,1
130064,False,0,83737,4598,45,All Levels,6.5,Web Development,2014,7,19,1
382786,False,0,20890,945,21,Beginner Level,3.0,Web Development,2015,2,6,1
94432,False,0,48650,1236,9,Beginner Level,2.0,Web Development,2013,10,16,1
688872,True,75,1945,58,10,Beginner Level,1.0,Web Development,2015,12,17,1
297390,False,0,18496,386,30,Beginner Level,2.0,Web Development,2014,10,6,1
495678,True,100,1193,87,58,All Levels,10.5,Web Development,2015,6,16,0
988982,False,0,4905,101,13,Intermediate Level,1.0,Web Development,2016,10,22,1
722754,True,60,1699,8,22,All Levels,2.0,Web Development,2016,2,1,1
563668,False,0,11812,152,19,Intermediate Level,2.0,Web Development,2015,7,27,1
661878,True,30,746,93,39,All Levels,6.5,Web Development,2015,11,10,0
1160196,True,35,189,7,16,All Levels,1.0,Web Development,2017,6,9,0
335280,True,60,1419,38,20,Intermediate Level,1.5,Web Development,2014,11,5,0
957362,True,45,1237,16,14,All Levels,1.0,Web Development,2016,9,19,0
688874,True,65,1703,27,8,Beginner Level,1.0,Web Development,2016,1,18,1
343816,True,55,1849,29,24,All Levels,3.0,Web Development,2014,12,20,1
1127988,False,0,5397,112,36,Beginner Level,2.5,Web Development,2017,2,28,1
1079624,False,0,4410,52,26,All Levels,3.0,Web Development,2017,1,20,1
746790,True,20,1554,30,60,All Levels,4.0,Web Development,2016,2,2,1
1106646,False,0,4499,138,20,All Levels,2.0,Web Development,2017,2,14,1
647564,True,55,1993,55,26,All Levels,4.0,Web Development,2016,6,6,1
963378,True,30,424,85,9,Intermediate Level,1.0,Web Development,2016,9,20,0
1239022,False,0,3782,32,11,Beginner Level,1.5,Web Development,2017,6,6,1
650222,True,30,1551,42,78,All Levels,7.5,Web Development,2015,12,7,1
565384,True,20,954,183,123,Beginner Level,16.0,Web Development,2015,8,27,0
784544,False,0,7304,368,28,All Levels,2.0,Web Development,2016,3,8,1
340844,False,0,15462,689,60,Beginner Level,4.5,Web Development,2015,9,29,1
1227322,False,0,6958,132,30,Beginner Level,3.5,Web Development,2017,6,2,1
792703,True,50,964,19,21,All Levels,2.5,Web Development,2016,4,8,0
1246622,False,0,3571,18,8,Beginner Level,1.0,Web Development,2017,6,19,1
679158,True,200,2421,6,28,All Levels,3.0,Web Development,2015,11,25,1
808622,False,0,21689,1080,13,All Levels,1.0,Web Development,2016,4,1,1
1248974,False,0,5542,54,9,All Levels,1.0,Web Development,2017,6,12,1
1090870,False,0,7922,183,16,Beginner Level,1.5,Web Development,2017,1,27,1
1041426,False,0,7055,166,24,All Levels,2.0,Web Development,2017,1,24,1
909244,True,95,767,104,81,Beginner Level,5.5,Web Development,2016,7,22,0
1102962,False,0,3766,135,14,Beginner Level,0.7,Web Development,2017,3,9,1
405926,False,0,70773,5660,50,All Levels,6.0,Web Development,2015,3,19,1
186096,True,195,2497,98,154,All Levels,26.0,Web Development,2014,5,29,1
832478,True,95,799,87,41,Beginner Level,6.0,Web Development,2016,5,30,0
708578,False,0,41478,2104,13,All Levels,3.0,Web Development,2015,12,30,1
667992,True,125,867,177,48,All Levels,4.0,Web Development,2016,9,19,0
1050632,False,0,2097,16,10,Intermediate Level,2.0,Web Development,2017,6,27,1
380178,False,0,5533,137,11,Beginner Level,1.0,Web Development,2015,2,9,1
924216,True,175,534,16,51,Beginner Level,4.0,Web Development,2016,8,23,0
1038538,True,85,197,26,28,Beginner Level,3.5,Web Development,2016,12,22,0
421018,True,75,533,54,23,Intermediate Level,3.0,Web Development,2015,2,17,0
768612,True,20,1036,27,20,Beginner Level,2.0,Web Development,2016,2,21,0
764076,False,0,4503,146,122,All Levels,21.0,Web Development,2016,2,16,1
59535,False,0,8592,336,35,Beginner Level,2.5,Web Development,2013,7,20,1
1063430,True,165,183,30,47,Intermediate Level,5.5,Web Development,2017,3,31,0
967424,True,35,903,3,7,All Levels,0.55,Web Development,2016,9,26,0
520302,True,80,1236,18,14,All Levels,0.5,Web Development,2015,6,5,0
774648,True,50,305,45,13,All Levels,2.0,Web Development,2016,2,26,0
1116366,False,0,1544,15,29,Beginner Level,1.0,Web Development,2017,6,23,1
523312,True,100,1020,46,60,Beginner Level,6.0,Web Development,2015,7,1,0
884988,True,80,325,50,106,All Levels,5.0,Web Development,2017,2,23,0
1211366,False,0,3227,19,21,Intermediate Level,2.0,Web Development,2017,6,22,1
904890,True,20,659,64,26,All Levels,3.5,Web Development,2016,7,18,0
255878,True,20,2528,15,30,All Levels,2.0,Web Development,2014,10,26,1
1052518,True,145,550,15,59,All Levels,3.0,Web Development,2016,12,28,0
824412,True,100,1032,9,21,All Levels,1.0,Web Development,2016,4,18,0
425086,True,85,1142,148,90,All Levels,5.0,Web Development,2015,5,1,0
420982,True,195,1766,38,118,All Levels,18.5,Web Development,2015,2,24,1
552594,True,30,912,128,81,Intermediate Level,7.0,Web Development,2015,7,14,0
477250,True,25,1305,38,16,All Levels,1.5,Web Development,2015,4,19,0
1075570,True,200,653,20,25,Beginner Level,1.0,Web Development,2017,1,17,0
92194,True,50,3411,84,22,All Levels,1.0,Web Development,2013,11,9,1
699618,False,0,11533,240,18,Beginner Level,2.0,Web Development,2016,2,19,1
467426,True,200,3397,12,85,All Levels,8.0,Web Development,2015,4,6,1
1166070,False,0,7865,241,36,All Levels,5.0,Web Development,2017,4,7,1
1005610,True,20,715,12,12,All Levels,1.5,Web Development,2016,11,10,0
922750,True,25,988,23,27,Beginner Level,0.63,Web Development,2016,8,17,0
1201054,False,0,4405,71,12,Beginner Level,1.5,Web Development,2017,5,4,1
177912,True,50,1936,88,53,All Levels,5.0,Web Development,2014,3,7,1
596192,False,0,11666,546,20,Beginner Level,4.0,Web Development,2016,4,7,1
1031780,True,55,361,26,49,Intermediate Level,2.5,Web Development,2017,1,5,0
511934,False,0,30531,1948,53,All Levels,3.0,Web Development,2015,6,30,1
1194232,True,200,88,8,55,Intermediate Level,4.5,Web Development,2017,5,4,0
1131732,True,30,55,13,31,All Levels,1.5,Web Development,2017,6,12,0
693726,True,95,494,46,37,Expert Level,3.0,Web Development,2015,12,10,0
365426,True,20,1294,11,15,All Levels,1.0,Web Development,2014,12,31,0
260444,True,20,976,29,13,All Levels,1.5,Web Development,2014,7,14,0
12975,True,200,1586,87,124,Beginner Level,22.0,Web Development,2013,4,17,1
499904,True,30,1550,15,23,All Levels,3.0,Web Development,2015,5,15,1
733694,True,25,1209,8,62,All Levels,4.5,Web Development,2016,3,29,0
818958,True,35,850,12,16,Beginner Level,1.0,Web Development,2016,4,12,0
374590,False,0,5421,93,20,All Levels,1.5,Web Development,2015,1,17,1
982328,True,30,255,5,9,All Levels,1.0,Web Development,2016,10,12,0
511942,True,120,707,59,103,All Levels,6.5,Web Development,2015,7,10,0
1024888,False,0,6856,137,19,Beginner Level,2.0,Web Development,2016,11,29,1
740762,True,60,1007,96,87,All Levels,17.5,Web Development,2016,1,27,0
646056,False,0,12952,163,22,All Levels,1.0,Web Development,2015,10,21,1
545524,True,20,2299,11,22,All Levels,2.0,Web Development,2015,7,20,1
1270222,True,200,19,2,33,Expert Level,4.0,Web Development,2017,6,28,0
340362,True,60,1736,79,47,All Levels,13.0,Web Development,2014,11,12,1
782194,True,100,2195,10,35,Intermediate Level,3.5,Web Development,2016,3,6,1
707962,False,0,47062,5590,41,Beginner Level,8.5,Web Development,2016,1,20,1
1178394,False,0,4569,108,18,Beginner Level,1.0,Web Development,2017,4,14,1
1084894,False,0,3655,85,44,Beginner Level,2.0,Web Development,2017,3,30,1
364616,False,0,15715,406,28,All Levels,3.5,Web Development,2014,12,18,1
990532,True,75,578,40,84,Expert Level,5.5,Web Development,2017,1,27,0
933110,True,20,1747,13,13,Beginner Level,1.5,Web Development,2016,8,29,1
1158836,True,100,197,11,53,Beginner Level,3.5,Web Development,2017,3,28,0
70640,True,195,4198,145,161,All Levels,26.0,Web Development,2013,10,20,1
1176460,True,45,540,11,19,Beginner Level,1.0,Web Development,2017,4,15,0
736250,True,75,942,161,64,All Levels,4.5,Web Development,2016,2,5,0
617886,True,35,2470,24,19,All Levels,2.5,Web Development,2015,9,23,1
934570,True,95,478,37,18,All Levels,1.5,Web Development,2016,9,15,0
